Date,GOLL4.SA,CVCB3.SA,WEGE3.SA,MGLU3.SA,TOTS3.SA,VALE3.SA,PETR3.SA,ABEV3.SA,ITSA3.SA,BOVA11.SA
2014-02-11,10.550000190734863,9.519877433776855,3.4148995876312256,2.156428813934326,8.924640655517578,17.52104377746582,4.270334243774414,10.390690803527832,2.5332772731781006,47.2400016784668
2014-02-12,10.600000381469727,9.483953475952148,3.487816333770752,2.124082326889038,8.949421882629395,17.50580406188965,4.261201858520508,10.109015464782715,2.4928531646728516,47.02000045776367
2014-02-13,10.550000190734863,9.843192100524902,3.5242743492126465,2.0566937923431396,9.00174331665039,17.43468475341797,4.175978660583496,10.221685409545898,2.608736276626587,46.81999969482422
2014-02-14,10.800000190734863,9.778529167175293,3.6117730140686035,2.089040517807007,9.147685050964355,17.6988468170166,4.179022789001465,10.440764427185059,2.5278868675231934,47.040000915527344
2014-02-17,10.5,9.756976127624512,3.6701080799102783,2.1079094409942627,9.21102237701416,17.52104377746582,4.099886894226074,10.365650177001953,2.5144119262695312,46.40999984741211
2014-02-18,10.630000114440918,9.254040718078613,3.598404884338379,2.1133012771606445,9.169717788696289,17.561689376831055,4.045098781585693,10.109015464782715,2.4712932109832764,45.40999984741211
2014-02-19,10.930000305175781,8.916354179382324,3.6202809810638428,2.0108697414398193,8.968697547912598,17.739482879638672,4.078579902648926,10.22794246673584,2.4460108280181885,45.75
2014-02-20,11.329999923706055,8.715179443359375,3.6385087966918945,1.938090205192566,8.81174087524414,17.536285400390625,4.066404819488525,10.346874237060547,2.481224298477173,46.13999938964844
2014-02-21,11.380000114440918,8.837322235107422,3.63972544670105,2.02668833732605,8.883333206176758,17.58201026916504,4.078579902648926,10.378170013427734,2.4649713039398193,46.2599983215332
2014-02-24,11.539999961853027,8.837322235107422,3.602050304412842,2.00492525100708,8.899856567382812,17.10448455810547,4.151629447937012,10.390690803527832,2.4433023929595947,46.0099983215332
2014-02-25,11.229999542236328,8.966645240783691,3.540071964263916,1.9260334968566895,8.660290718078613,16.515193939208984,4.042055606842041,10.390690803527832,2.410797357559204,45.540000915527344
2014-02-26,11.1899995803833,9.376182556152344,3.6863741874694824,1.9205938577651978,8.905363082885742,16.520278930664062,3.92639422416687,10.453287124633789,2.3837087154388428,45.369998931884766
2014-02-27,11.369999885559082,10.238358497619629,3.690053939819336,1.915152668952942,8.853044509887695,16.769197463989258,4.057273864746094,10.57221508026123,2.4649713039398193,46.54999923706055
2014-02-28,11.079999923706055,10.281468391418457,3.751370906829834,1.915152668952942,8.910873413085938,16.76412010192871,3.9537875652313232,10.56595516204834,2.459555149078369,46.08000183105469
2014-03-05,10.770000457763672,10.346131324768066,3.715806245803833,1.8525830507278442,9.0595703125,16.179916381835938,3.868562698364258,10.515877723693848,2.3795127868652344,45.43000030517578
2014-03-06,10.520000457763672,10.762850761413574,3.7427847385406494,1.904270887374878,9.076091766357422,16.129112243652344,3.935525894165039,10.559696197509766,2.490755319595337,45.849998474121094
2014-03-07,10.199999809265137,10.748480796813965,3.7133543491363525,1.8825076818466187,8.92188549041748,15.519512176513672,3.8655197620391846,10.490839958190918,2.441917896270752,45.029998779296875
2014-03-10,10.260000228881836,10.51856803894043,3.6643004417419434,1.8389818668365479,8.81174087524414,15.260429382324219,3.798558235168457,10.44702434539795,2.336102247238159,44.279998779296875
2014-03-11,10.050000190734863,10.35470199584961,3.6704325675964355,1.779133677482605,8.83652400970459,15.011503219604492,3.798558235168457,10.453287124633789,2.390366554260254,44.52000045776367
2014-03-12,9.920000076293945,10.101264953613281,3.7035439014434814,1.7111232280731201,9.045801162719727,15.295989036560059,3.8289952278137207,10.465801239013672,2.4147870540618896,44.72999954223633
2014-03-13,9.819999694824219,10.173674583435059,3.6532633304595947,1.6159095764160156,8.946670532226562,14.884506225585938,3.777251958847046,10.384431838989258,2.401219606399536,44.36000061035156
2014-03-14,9.65999984741211,10.282291412353516,3.6790153980255127,1.632232666015625,8.646519660949707,14.864188194274902,3.682896137237549,10.240464210510254,2.3876535892486572,43.79999923706055
2014-03-17,10.020000457763672,10.238842964172363,3.786932945251465,1.6349531412124634,8.728301048278809,14.889588356018066,3.6585469245910645,10.434505462646484,2.3686606884002686,44.0
2014-03-18,10.239999771118164,10.246084213256836,3.8752317428588867,1.6757586002349854,9.164997100830078,15.143587112426758,3.7650773525238037,10.509618759155273,2.3713741302490234,44.970001220703125
2014-03-19,10.5600004196167,10.340219497680664,3.8678746223449707,1.6403932571411133,9.576337814331055,15.04198932647705,3.8959577083587646,10.497101783752441,2.3795127868652344,45.369998931884766
2014-03-20,10.489999771118164,10.137470245361328,3.870326519012451,1.6730380058288574,9.466458320617676,15.179150581359863,4.087710857391357,10.490839958190918,2.4988961219787598,45.97999954223633
2014-03-21,10.380000114440918,10.282291412353516,3.9181535243988037,1.7410476207733154,9.621414184570312,15.458553314208984,4.1090168952941895,10.42824649810791,2.5450220108032227,46.279998779296875
2014-03-24,10.520000457763672,10.137470245361328,3.9242851734161377,1.7492091655731201,9.618597984313965,15.534751892089844,4.2429399490356445,10.534656524658203,2.577580451965332,46.959999084472656
2014-03-25,10.420000076293945,10.260568618774414,3.8764569759368896,1.7328873872756958,9.618597984313965,15.656672477722168,4.276421546936035,10.47832202911377,2.471763849258423,47.04999923706055
2014-03-26,10.59000015258789,10.246084213256836,3.880580186843872,1.7410476207733154,9.908791542053223,15.47886848449707,4.194240093231201,10.421988487243652,2.604712724685669,46.75
2014-03-27,10.789999961853027,10.680549621582031,3.885498523712158,1.765531301498413,9.90034008026123,15.803993225097656,4.510787010192871,10.67236614227295,2.6128523349761963,48.4900016784668
2014-03-28,11.130000114440918,11.006396293640137,3.885498523712158,1.7764129638671875,9.734110832214355,15.753191947937012,4.568618297576904,10.609766960144043,2.6318447589874268,48.58000183105469
2014-03-31,10.9399995803833,10.977432250976562,3.897794246673584,1.7628108263015747,10.029934883117676,15.961472511291504,4.553400039672852,10.609766960144043,2.713242769241333,49.09000015258789
2014-04-01,11.010000228881836,10.933985710144043,3.897794246673584,1.7927353382110596,10.058110237121582,15.930994987487793,4.580793857574463,10.703661918640137,2.6861090660095215,49.04999923706055
2014-04-02,11.699999809265137,11.115011215209961,3.9666504859924316,1.8770664930343628,10.058110237121582,16.525358200073242,4.60209846496582,10.747480392456055,2.7919259071350098,50.470001220703125
2014-04-03,12.399999618530273,11.491544723510742,3.9777166843414307,1.887948751449585,10.142634391784668,16.71839714050293,4.7498273849487305,10.791449546813965,2.7946393489837646,50.20000076293945
2014-04-04,12.229999542236328,11.368448257446289,4.008458137512207,1.9015501737594604,9.939781188964844,16.49995994567871,4.702486038208008,10.615569114685059,2.762080430984497,49.869998931884766
2014-04-07,12.25,11.571197509765625,3.953124523162842,1.939635992050171,9.931326866149902,16.936840057373047,5.002309322357178,10.615569114685059,2.7675070762634277,50.849998474121094
2014-04-08,12.319999694824219,11.58568000793457,4.01829195022583,1.9341953992843628,9.945415496826172,16.896198272705078,4.860288143157959,10.56531810760498,2.7430880069732666,50.34000015258789
2014-04-09,12.399999618530273,11.58568000793457,4.05764102935791,1.942356824874878,10.128545761108398,16.753957748413086,4.80663537979126,10.552754402160645,2.7430880069732666,49.880001068115234
2014-04-10,12.149999618530273,11.802912712097168,4.143711566925049,1.9314746856689453,10.120094299316406,16.662519454956055,4.7876996994018555,10.66581916809082,2.626418352127075,49.86000061035156
2014-04-11,12.119999885559082,12.027384757995605,4.194125175476074,1.9233139753341675,10.05247688293457,16.74888038635254,4.926564693450928,10.92963695526123,2.615565061569214,50.5099983215332
2014-04-14,12.420000076293945,12.49081039428711,4.119120121002197,1.9124324321746826,10.029934883117676,16.642202377319336,4.847662925720215,10.910796165466309,2.59114670753479,50.29999923706055
2014-04-15,12.279999732971191,12.49081039428711,4.1068243980407715,1.8689064979553223,9.782005310058594,16.161073684692383,4.680394649505615,10.891949653625488,2.5287420749664307,49.08000183105469
2014-04-16,12.489999771118164,12.852865219116211,4.239619255065918,1.8933897018432617,9.80736255645752,16.234203338623047,4.759293556213379,10.986174583435059,2.577580451965332,49.869998931884766
2014-04-17,12.5,12.664597511291504,4.261751174926758,1.9287543296813965,9.917243957519531,16.531932830810547,4.932876110076904,10.923354148864746,2.645411252975464,50.7599983215332
2014-04-22,12.399999618530273,12.527016639709473,4.240848064422607,1.915152668952942,9.931326866149902,16.040939331054688,4.809792518615723,11.206021308898926,2.604712724685669,50.650001525878906
2014-04-23,12.319999694824219,12.33150863647461,4.2642107009887695,1.950336217880249,9.624235153198242,15.821556091308594,4.8034796714782715,11.074110984802246,2.59114670753479,50.209999084472656
2014-04-24,13.09000015258789,12.164962768554688,4.144819259643555,1.950336217880249,9.731294631958008,16.082727432250977,4.825570106506348,10.92963695526123,2.626418352127075,50.2400016784668
2014-04-25,12.880000114440918,11.940491676330566,4.21834659576416,1.9558604955673218,9.649590492248535,15.837225914001465,4.771917819976807,10.847981452941895,2.626418352127075,50.0
2014-04-28,13.399999618530273,11.73774242401123,4.258309364318848,2.0304486751556396,9.748196601867676,15.455925941467285,4.939188003540039,10.822856903076172,2.59114670753479,50.04999923706055
2014-04-29,13.899999618530273,11.92273998260498,4.279087543487549,2.0718870162963867,9.959504127502441,15.555166244506836,4.970749378204346,10.779878616333008,2.604712724685669,50.52000045776367
2014-04-30,14.319999694824219,11.864402770996094,4.301468849182129,2.09951114654541,10.269416809082031,15.435029029846191,4.9486565589904785,10.252188682556152,2.585719347000122,50.290000915527344
2014-05-02,15.1899995803833,11.886280059814453,4.331838607788086,2.1961991786956787,10.379293441772461,15.77454948425293,5.119083404541016,10.107707023620605,2.577580451965332,51.58000183105469
2014-05-05,14.630000114440918,11.84981632232666,4.2503156661987305,2.1961991786956787,10.466635704040527,15.72753620147705,5.175890922546387,10.365267753601074,2.60552716255188,52.04999923706055
2014-05-06,14.9399995803833,11.456038475036621,4.261507987976074,2.154762029647827,10.42437744140625,15.57606029510498,5.3810319900512695,10.45949649810791,2.626418352127075,52.349998474121094
2014-05-07,14.75,11.441454887390137,4.295073986053467,2.154762029647827,10.463817596435547,15.654410362243652,5.491491794586182,10.23962688446045,2.736847162246704,52.66999816894531
2014-05-08,13.9399995803833,11.193520545959473,4.403768539428711,2.3619513511657715,10.683573722839355,15.393240928649902,5.308444023132324,10.23962688446045,2.689096212387085,51.9900016784668
2014-05-09,13.520000457763672,11.054969787597656,4.416555881500244,2.353663444519043,10.762462615966797,15.26265811920166,5.257948398590088,10.384114265441895,2.6831252574920654,51.709999084472656
2014-05-12,14.289999961853027,10.901832580566406,4.43733549118042,2.3757638931274414,10.77655029296875,15.98348331451416,5.390501022338867,10.478342056274414,2.6592483520507812,52.540000915527344
2014-05-13,14.199999809265137,11.18622875213623,4.443731307983398,2.3067009449005127,11.00193977355957,16.009601593017578,5.3778767585754395,10.428086280822754,2.626418352127075,52.59000015258789
2014-05-14,13.979999542236328,11.178936004638672,4.4261474609375,2.312225580215454,11.07237434387207,16.39612579345703,5.4694013595581055,10.490907669067383,2.6980481147766113,52.93000030517578
2014-05-15,14.050000190734863,11.149767875671387,4.382987976074219,2.3067009449005127,11.142809867858887,16.244653701782227,5.374721527099609,10.365267753601074,2.695063352584839,52.52000045776367
2014-05-16,13.489999771118164,11.047677040100098,4.357413291931152,2.276312828063965,11.086461067199707,15.87901496887207,5.333691120147705,10.371549606323242,2.7308788299560547,52.650001525878906
2014-05-19,13.460000038146973,11.025799751281738,4.291877269744873,2.273550033569336,10.903331756591797,15.393240928649902,5.311600208282471,10.35898494720459,2.695063352584839,52.0099983215332
2014-05-20,13.0,11.011215209960938,4.239128112792969,2.3205130100250244,10.861068725585938,15.074621200561523,5.12539529800415,10.23962688446045,2.665217638015747,51.09000015258789
2014-05-21,13.449999809265137,11.069552421569824,4.291877269744873,2.433776617050171,10.911784172058105,15.090286254882812,5.194826602935791,10.365267753601074,2.626418352127075,50.81999969482422
2014-05-22,13.199999809265137,11.120598793029785,4.280688762664795,2.439301013946533,10.962496757507324,15.32534122467041,5.226387023925781,10.503470420837402,2.635373592376709,51.540000915527344
2014-05-23,13.380000114440918,10.938292503356934,4.181584358215332,2.3895761966705322,11.066741943359375,15.28355598449707,5.239010810852051,10.415522575378418,2.632388114929199,51.2599983215332
2014-05-26,13.520000457763672,10.807034492492676,4.203962326049805,2.3453757762908936,11.066741943359375,15.461146354675293,5.295820236206055,10.45949649810791,2.6562647819519043,51.599998474121094
2014-05-27,13.609999656677246,10.61014461517334,4.203962326049805,2.2928874492645264,11.075191497802734,15.194756507873535,5.179046154022217,10.126550674438477,2.5935873985290527,50.869998931884766
2014-05-28,14.0,10.354920387268066,4.219944000244141,2.3619513511657715,11.128722190856934,15.194756507873535,5.223231315612793,10.145398139953613,2.7040183544158936,51.29999923706055
2014-05-29,14.0,10.544514656066895,4.168793201446533,2.3205130100250244,11.199159622192383,15.32534122467041,5.122237682342529,10.145398139953613,2.617465019226074,50.91999816894531
2014-05-30,13.170000076293945,10.427839279174805,4.157606601715088,2.248687744140625,11.00475788116455,14.865683555603027,4.926564693450928,9.96321964263916,2.6144793033599854,49.97999954223633
2014-06-02,12.699999809265137,10.325748443603516,4.164000511169434,2.107799530029297,10.999120712280273,15.220870971679688,4.9423441886901855,10.220782279968262,2.58630108833313,50.310001373291016
2014-06-03,12.649999618530273,10.398672103881836,4.219944000244141,2.1243746280670166,11.204794883728027,15.0693941116333,5.037025451660156,10.271037101745605,2.5593910217285156,50.70000076293945
2014-06-04,12.369999885559082,10.281996726989746,4.28708028793335,2.1879124641418457,11.238600730895996,15.105958938598633,4.970749378204346,10.183087348937988,2.5564002990722656,50.52000045776367
2014-06-05,12.15999984741211,10.296581268310547,4.2982707023620605,2.2431623935699463,11.340027809143066,15.032828330993652,4.885535717010498,10.101422309875488,2.5414505004882812,50.20000076293945
2014-06-06,12.510000228881836,10.471593856811523,4.323846340179443,2.323275566101074,11.438636779785156,15.341007232666016,5.261104106903076,10.23962688446045,2.6072299480438232,51.79999923706055
2014-06-09,13.0600004196167,10.515347480773926,4.443731307983398,2.38405179977417,11.494985580444336,15.476816177368164,5.333691120147705,10.302448272705078,2.6849687099456787,52.88999938964844
2014-06-10,12.960000038146973,10.376791954040527,4.578001499176025,2.3951010704040527,11.748550415039062,15.377574920654297,5.418905735015869,10.30872917175293,2.7148685455322266,53.220001220703125
2014-06-11,13.079999923706055,10.544514656066895,4.523653984069824,2.3481383323669434,11.706287384033203,15.482037544250488,5.576707363128662,10.101422309875488,2.774667263031006,53.7400016784668
2014-06-13,12.569999694824219,10.435132026672363,4.534843444824219,2.3619513511657715,11.6555757522583,14.938811302185059,5.633515357971191,9.956937789916992,2.750746726989746,53.439998626708984
2014-06-16,12.180000305175781,10.391378402709961,4.43893575668335,2.4310142993927,11.556967735290527,14.8447904586792,5.564082145690918,9.831297874450684,2.7387869358062744,53.25
2014-06-17,12.170000076293945,10.47888469696045,4.4725022315979,2.5691394805908203,11.213247299194336,14.860462188720703,5.456777095794678,9.768479347229004,2.6969282627105713,52.83000183105469
2014-06-18,12.59000015258789,10.47888469696045,4.506070137023926,2.4807395935058594,11.48371410369873,15.0693941116333,5.655607223510742,10.026039123535156,2.7387869358062744,53.77000045776367
2014-06-20,12.319999694824219,10.209073066711426,4.443731307983398,2.4227261543273926,11.410463333129883,15.02761173248291,5.541991233825684,10.051166534423828,2.750746726989746,53.20000076293945
2014-06-23,12.260000228881836,10.2163667678833,4.450123310089111,2.4724514484405518,11.325942039489746,15.205201148986816,5.444153308868408,9.831297874450684,2.693939685821533,52.7599983215332
2014-06-24,12.210000038146973,10.209073066711426,4.478898525238037,2.5138893127441406,11.410463333129883,14.996268272399902,5.298975467681885,9.787324905395508,2.7058982849121094,52.900001525878906
2014-06-25,12.149999618530273,10.00489330291748,4.469375133514404,2.4310142993927,10.990667343139648,14.970151901245117,5.122237682342529,9.743350982666016,2.6640384197235107,51.959999084472656
2014-06-26,12.3100004196167,9.95384693145752,4.503029823303223,2.5138893127441406,11.07237434387207,15.32534122467041,5.1127705574035645,9.850146293640137,2.64609956741333,52.0
2014-06-27,12.149999618530273,9.625699043273926,4.487004280090332,2.4862639904022217,10.841347694396973,15.179084777832031,5.0654296875,9.762197494506836,2.583310604095459,51.72999954223633
2014-06-30,12.020000457763672,9.793418884277344,4.533477783203125,2.5387516021728516,10.7061128616333,15.27310562133789,5.12539529800415,9.900398254394531,2.601250410079956,51.689998626708984
2014-07-01,12.399999618530273,9.552776336669922,4.543091297149658,2.5967652797698975,10.714567184448242,15.487258911132812,5.0654296875,10.070015907287598,2.6191890239715576,51.84000015258789
2014-07-02,12.180000305175781,9.662158966064453,4.51104211807251,2.599527597427368,10.677939414978027,15.899910926818848,5.078052997589111,10.051166534423828,2.568359851837158,51.619998931884766
2014-07-03,12.1899995803833,9.589237213134766,4.5671305656433105,2.6962153911590576,10.903331756591797,16.21331024169922,5.156954765319824,10.214500427246094,2.583310604095459,52.47999954223633
2014-07-04,12.289999961853027,9.808003425598145,4.5398850440979,2.668590784072876,10.917414665222168,16.307329177856445,5.1537981033325195,10.252188682556152,2.6311497688293457,52.63999938964844
2014-07-07,12.0,9.698620796203613,4.422906398773193,2.6520159244537354,10.973767280578613,16.08795166015625,5.090678691864014,10.070015907287598,2.6311497688293457,52.33000183105469
2014-07-08,11.680000305175781,9.443392753601074,4.304318904876709,2.602290153503418,11.089280128479004,16.093170166015625,5.093833923339844,10.09514045715332,2.58630108833313,52.209999084472656
2014-07-10,12.960000038146973,9.421516418457031,4.326754093170166,2.5967652797698975,10.77655029296875,16.08795166015625,5.358941078186035,9.843864440917969,2.6909475326538086,53.22999954223633
2014-07-11,13.489999771118164,9.406932830810547,4.411685943603516,2.6050519943237305,10.644131660461426,16.040939331054688,5.368408203125,9.837581634521484,2.735797882080078,53.349998474121094
2014-07-14,13.239999771118164,9.771540641784668,4.487004280090332,2.5967652797698975,10.4948091506958,16.119287490844727,5.573550224304199,9.799887657165527,2.7268295288085938,54.290000915527344
2014-07-15,13.699999809265137,9.9100923538208,4.358806133270264,2.5359890460968018,10.396199226379395,16.223756790161133,5.601953983306885,9.868988990783691,2.7328073978424072,54.4900016784668
2014-07-16,13.199999809265137,9.990307807922363,4.350791931152344,2.5277020931243896,10.339853286743164,16.6729679107666,5.633515357971191,10.063733100891113,2.7058982849121094,54.27000045776367
2014-07-17,12.600000381469727,10.354920387268066,4.353997230529785,2.508364200592041,10.489173889160156,16.44313621520996,5.737665176391602,10.176809310913086,2.717857837677002,54.15999984741211
2014-07-18,12.970000267028809,10.719527244567871,4.294702529907227,2.4475889205932617,10.48072338104248,16.427467346191406,6.050110340118408,10.446930885314941,2.8075554370880127,55.52000045776367
2014-07-21,13.329999923706055,10.573684692382812,4.421302318572998,2.5111262798309326,10.801904678344727,16.48492431640625,6.144792556762695,10.553726196289062,2.840445041656494,56.08000183105469
2014-07-22,13.630000114440918,10.464300155639648,4.464569091796875,2.4862639904022217,10.734286308288574,16.646848678588867,6.14794921875,10.472062110900879,2.840445041656494,56.45000076293945
2014-07-23,14.199999809265137,10.296581268310547,4.552459716796875,2.5056018829345703,10.703296661376953,16.573726654052734,5.999614715576172,10.321294784545898,2.8254952430725098,55.93000030517578
2014-07-24,14.399999618530273,10.347625732421875,4.557292938232422,2.5194149017333984,10.686391830444336,16.892343521118164,5.999614715576172,10.503470420837402,2.849414825439453,56.38999938964844
2014-07-25,14.130000114440918,10.573684692382812,4.512173652648926,2.5138893127441406,10.807538986206055,16.913244247436523,6.072203636169434,10.428086280822754,2.8763246536254883,56.34000015258789
2014-07-28,14.890000343322754,10.427839279174805,4.584689140319824,2.5028390884399414,10.725834846496582,17.143068313598633,5.983834743499756,10.245908737182617,2.8613743782043457,56.15999984741211
2014-07-29,14.34000015258789,10.303874015808105,4.525064468383789,2.45863938331604,10.959676742553711,17.19530487060547,5.81656551361084,10.404513359069824,2.8793153762817383,55.65999984741211
2014-07-30,13.819999694824219,10.559100151062012,4.428375720977783,2.3895761966705322,10.748376846313477,16.829669952392578,5.89546537399292,10.404513359069824,2.8972556591033936,55.38999938964844
